customer_id,order_id,order_date,delivery_date,country,customer_age,gender,product_category,order_value,support_channel,support_response_time_hrs,issue_resolved,satisfaction_score_text,nps_score,customer_comments,repeat_customer
CUST-100356,1000356,11/19/2024,11/30/2024,USA,,F,Home,946.27,Phone,,Yes,Not satisfied,,Unhelpful support,
CUST-100370,1000370,7/23/2023,7/25/2023,US,,M,Fashion,1355.7,PHONE,62.4,N,neutral,-1,Average service,
CUST-100382,1000382,8/16/2024,9/2/2024,USA,36,F,Fashion,889.6,Email,11.2,Yes,100% satisfied,,Loved the experience,
CUST-100433,1000433,12/23/2022,12/29/2022,US,,,Electronics,318.73,Phone,17,No,neutral,,,
CUST-100434,1000434,7/23/2024,4/8/2024,Germany,,Female,Electronics,703.23,email,32.5,N,100% satisfied,,Excellent support,
CUST-100437,1000437,3/16/2022,3/23/2022,FR,43,Female,Home,716.91,email,39.8,N,neutral,,Average service,
CUST-100440,1000440,1/26/2023,2/13/2023,France,,Male,Home,165.43,email,59.5,N,Completely satisfied,-94,,
CUST-100450,1000450,11/27/2022,12/17/2022,USA,32,Male,Fashion,491.82,Email,22.8,N,neutral,,,
CUST-100453,1000453,1/24/2023,2/6/2023,Germany,31,Female,electronics,1111.49,Chat,22.9,Yes,Completely satisfied,,Great service,
CUST-100484,1000484,3/17/2023,3/24/2023,FR,42,M,electronics,720.52,Phone,49.5,No,Satisfied,68,,
CUST-100488,1000488,11/15/2022,12/4/2022,US,80,M,Home,1249.27,Email,34.8,Y,100% satisfied,-46,,
CUST-100490,1000490,5/18/2024,6/4/2024,USA,,Male,Home,1156.48,Chat,28.5,Y,Not satisfied,,Unhelpful support,
CUST-100499,1000499,9/20/2023,10/4/2023,United States,,Female,Fashion,77.71,email,,No,Completely satisfied,,Loved the experience,
CUST-100513,1000513,11/17/2023,11/22/2023,France,63,F,Electronics,1047.22,In-App,50.5,Yes,Not satisfied,22,Bad packaging,
CUST-100515,1000515,11/14/2023,5/12/2023,USA,,F,Fashion,1379.53,email,16.4,No,Completely satisfied,-31,Fast delivery,
CUST-100541,1000541,6/19/2022,7/10/2022,Germany,,M,Electronics,914.87,In-App,25.5,Yes,Completely satisfied,15,,
CUST-100553,1000553,12/24/2023,12/31/2023,USA,32,Male,Electronics,867.09,Phone,,Yes,Satisfied,-30,,
CUST-100555,1000555,7/29/2022,8/2/2022,United States,79,F,electronics,507.74,Phone,63.5,No,super satisfied,73,Fast delivery,
CUST-100562,1000562,4/20/2024,4/25/2024,United States,,F,electronics,1450.69,Email,66.3,Y,super satisfied,,Loved the experience,
CUST-100584,1000584,5/24/2024,5/28/2024,United States,42,F,Electronics,994,Email,25.1,Yes,Not satisfied,,Unhelpful support,
CUST-100607,1000607,10/13/2023,11/3/2023,DE,,,Home,1477.97,email,51.7,Y,Very satisfied,,Loved the experience,
CUST-100631,1000631,4/18/2024,4/19/2024,Germany,,M,Electronics,1456.44,Phone,64.9,Yes,Not satisfied,,Unhelpful support,
CUST-100635,1000635,11/17/2024,12/2/2024,DE,29,M,Fashion,516.38,Email,54.1,Yes,Not satisfied,65,,
CUST-100636,1000636,1/17/2022,1/28/2022,Germany,59,F,Home,434.6,In-App,34.7,Y,Very unsatisfied,7,Bad packaging,
CUST-100637,1000637,8/27/2024,9/8/2024,France,,Male,Home,485.35,email,49.4,Yes,Not satisfied,,,
CUST-100638,1000638,2/28/2022,10/3/2022,DE,,M,Fashion,176.39,Phone,38.3,N,Very satisfied,72,Excellent support,
CUST-100645,1000645,6/13/2023,7/3/2023,US,,F,Home,698.3,PHONE,38.4,No,neutral,,,
CUST-100657,1000657,8/25/2024,9/4/2024,France,,Female,electronics,1346.73,Email,4.8,No,100% satisfied,-21,,
CUST-100660,1000660,10/18/2022,10/25/2022,USA,52,M,Electronics,302.67,Email,34.3,Yes,Satisfied,38,Great service,
CUST-100661,1000661,3/15/2022,3/25/2022,FR,59,,electronics,1488.43,Chat,43.3,N,Very unsatisfied,61,Slow response,
CUST-100662,1000662,9/21/2022,10/4/2022,US,,F,Electronics,1466.07,Phone,23.1,N,Very unsatisfied,26,,
CUST-100672,1000672,2/19/2023,2/28/2023,Germany,,Male,electronics,38.12,Phone,10.9,No,neutral,,Okay experience,
CUST-100673,1000673,5/13/2023,5/29/2023,US,29,Male,Electronics,1171.4,email,5.1,Y,Very unsatisfied,-42,Bad packaging,
CUST-100679,1000679,12/28/2023,2/1/2024,FR,,Male,electronics,1146.13,PHONE,11.5,Yes,Very satisfied,-11,Excellent support,
CUST-100684,1000684,4/29/2024,5/5/2024,France,,,Fashion,104.05,Chat,1.9,No,neutral,-76,Average service,
CUST-100691,1000691,8/29/2023,9/8/2023,FR,,M,Fashion,635.27,Chat,6.1,Yes,neutral,,Okay experience,
CUST-100695,1000695,6/27/2024,7/8/2024,DE,52,M,Fashion,160.93,PHONE,,N,Not satisfied,,Slow response,
CUST-100713,1000713,7/18/2022,6/8/2022,Germany,31,M,Electronics,1357.55,PHONE,59.9,No,neutral,-1,Okay experience,
CUST-100714,1000714,12/16/2023,12/22/2023,France,,Female,Fashion,619.71,Email,29.8,Y,Not satisfied,,Late delivery,
CUST-100715,1000715,10/17/2022,2/11/2022,France,25,Female,electronics,109.09,email,67.9,Y,Very satisfied,,Loved the experience,
CUST-100716,1000716,3/18/2024,3/23/2024,USA,,Female,Home,782.16,Email,8,No,Satisfied,,Excellent support,
CUST-100730,1000730,3/15/2024,4/2/2024,DE,35,F,Fashion,1359.67,Email,50.5,Y,Very unsatisfied,,Late delivery,
CUST-100740,1000740,5/25/2022,6/9/2022,DE,78,Female,Electronics,34.42,In-App,24.4,Yes,100% satisfied,,Loved the experience,
CUST-100747,1000747,7/23/2023,8/12/2023,France,,Male,Fashion,702.76,Phone,27.6,No,Very satisfied,,Excellent support,
CUST-100753,1000753,6/19/2023,6/20/2023,United States,71,,Fashion,508.38,Chat,28.3,Y,super satisfied,15,Fast delivery,
CUST-100761,1000761,2/26/2023,8/3/2023,United States,,,electronics,546.89,In-App,,Y,100% satisfied,,,
CUST-100775,1000775,1/22/2022,1/23/2022,FR,,Female,Fashion,615.52,In-App,,Y,100% satisfied,,Great service,
CUST-100779,1000779,1/18/2023,2/5/2023,United States,,,Fashion,314.65,In-App,12.6,Y,Satisfied,63,,
CUST-100790,1000790,12/26/2023,1/13/2024,DE,,,Fashion,1087.58,Phone,13.5,Yes,super satisfied,-17,,
CUST-100791,1000791,3/29/2023,4/4/2023,Germany,27,Female,Fashion,865.06,Chat,32.8,Yes,Very satisfied,82,,
CUST-100795,1000795,11/25/2024,12/8/2024,US,,F,electronics,1331.7,In-App,,Y,100% satisfied,,Loved the experience,
CUST-100796,1000796,7/25/2023,4/8/2023,USA,24,,Fashion,99.23,email,37.6,Yes,Very unsatisfied,,Late delivery,
CUST-100805,1000805,10/22/2022,10/29/2022,DE,23,,Electronics,1233.93,Phone,64.6,N,100% satisfied,,Excellent support,
CUST-100815,1000815,9/16/2022,9/26/2022,France,45,M,Home,1420.4,Email,,Y,Not satisfied,,,
CUST-100826,1000826,5/18/2022,6/3/2022,Germany,,Female,Fashion,522.96,In-App,29.7,Y,Very satisfied,-32,,
CUST-100833,1000833,7/14/2023,7/22/2023,United States,79,M,electronics,856.25,Email,13.6,Y,super satisfied,,,
CUST-100839,1000839,3/25/2023,4/6/2023,France,,F,Home,1035,Phone,0.6,Y,Very unsatisfied,-92,Bad packaging,
CUST-100847,1000847,3/13/2022,3/27/2022,US,,,Home,613.72,email,29.8,Y,Very satisfied,30,Great service,
CUST-100854,1000854,6/20/2023,7/11/2023,United States,31,Female,Fashion,299.55,email,22.8,Yes,Very satisfied,1,Excellent support,
CUST-100857,1000857,5/25/2023,6/1/2023,Germany,,M,Fashion,1236.33,email,52.2,N,Not satisfied,-100,Late delivery,
CUST-100874,1000874,8/26/2024,8/30/2024,USA,,Male,Home,305.67,In-App,67.5,Y,Very unsatisfied,-9,Unhelpful support,
CUST-100875,1000875,5/15/2023,6/2/2023,USA,31,Male,Electronics,908.36,Email,15.8,N,neutral,,Average service,
CUST-100880,1000880,1/25/2024,2/3/2024,FR,68,M,Electronics,570.41,Phone,,No,Very unsatisfied,-54,Late delivery,
CUST-100883,1000883,1/22/2022,1/28/2022,France,,M,electronics,942.84,email,58.4,Yes,Satisfied,,Fast delivery,
CUST-100885,1000885,7/14/2024,7/18/2024,US,51,F,Electronics,1187.89,email,37.8,N,100% satisfied,64,,
CUST-100893,1000893,10/18/2023,10/20/2023,DE,21,F,Electronics,414.81,Phone,37.1,Y,neutral,2,Okay experience,
CUST-100895,1000895,5/21/2023,6/9/2023,United States,50,M,Electronics,1451.78,PHONE,24,No,neutral,-99,,
CUST-100907,1000907,11/24/2022,12/9/2022,USA,69,Female,Electronics,424.41,Chat,28,Yes,neutral,,,
CUST-100909,1000909,4/19/2022,4/23/2022,DE,79,Female,electronics,82.14,Phone,8.4,No,Not satisfied,,Unhelpful support,
CUST-100912,1000912,8/27/2022,9/16/2022,US,73,,Fashion,1473.16,Phone,27.1,Yes,Satisfied,51,Fast delivery,
CUST-100919,1000919,8/25/2023,5/9/2023,USA,30,F,electronics,161.48,Email,16.6,Yes,Completely satisfied,,Fast delivery,
CUST-100920,1000920,3/19/2024,3/20/2024,France,30,Male,electronics,280.77,email,48.7,N,Satisfied,,Loved the experience,
CUST-100928,1000928,3/31/2024,4/7/2024,Germany,79,,Fashion,1392.43,email,,Yes,neutral,,,
CUST-100936,1000936,9/15/2023,9/19/2023,United States,,Male,Fashion,288,Phone,,Y,super satisfied,-18,Excellent support,
CUST-100938,1000938,5/17/2024,5/30/2024,France,22,M,Electronics,824.59,PHONE,,N,Very satisfied,18,,
CUST-100944,1000944,2/14/2022,2/23/2022,US,,F,Home,1282.89,Phone,24.3,Y,neutral,-87,Okay experience,
CUST-100977,1000977,11/24/2024,12/3/2024,USA,78,Male,electronics,1170.57,In-App,,Yes,Very satisfied,,Loved the experience,
CUST-100980,1000980,8/24/2023,8/29/2023,FR,49,F,Home,1268.34,In-App,3.7,Y,neutral,,Okay experience,
CUST-100986,1000986,4/21/2022,4/22/2022,France,29,Female,Home,468.5,Email,,Yes,100% satisfied,46,Excellent support,
CUST-100989,1000989,2/27/2022,3/2/2022,US,40,Male,Fashion,698.3,In-App,50.1,No,super satisfied,,Fast delivery,
CUST-101008,1001008,1/22/2023,2/3/2023,France,61,F,Fashion,1380.43,Phone,5.8,N,Very unsatisfied,,Bad packaging,
CUST-101009,1001009,4/21/2024,5/2/2024,DE,,M,Fashion,1267.77,PHONE,35.9,Yes,100% satisfied,27,Fast delivery,
CUST-101022,1001022,3/13/2023,3/18/2023,FR,29,F,Electronics,1218.69,Email,31.3,No,Not satisfied,70,,
CUST-101029,1001029,5/29/2022,6/1/2022,United States,51,F,electronics,1014.89,In-App,71.1,Y,Very satisfied,,Excellent support,
CUST-101032,1001032,9/17/2024,7/10/2024,DE,,Male,Home,244.96,Email,54.8,N,neutral,-67,,
CUST-101033,1001033,9/25/2023,9/28/2023,United States,,M,Fashion,714.2,email,56,Yes,100% satisfied,-38,Great service,
CUST-101060,1001060,1/26/2024,2/5/2024,United States,74,,Electronics,1403.62,email,66.6,No,Completely satisfied,68,Great service,
CUST-101083,1001083,10/18/2022,10/30/2022,France,,,Electronics,161.28,email,25.7,N,100% satisfied,,Great service,
CUST-101115,1001115,11/18/2023,2/12/2023,US,46,,Home,184.73,email,29.6,Y,100% satisfied,10,Fast delivery,
CUST-101126,1001126,7/17/2024,8/6/2024,USA,,F,Fashion,344.34,PHONE,54.3,Y,Not satisfied,-3,Late delivery,
CUST-101142,1001142,5/28/2024,6/8/2024,FR,,Male,Electronics,725.71,Email,26.3,Y,100% satisfied,100,Great service,
CUST-101143,1001143,3/31/2022,4/12/2022,United States,19,M,Electronics,1110.5,email,5.5,Yes,super satisfied,-20,Great service,
CUST-101153,1001153,3/31/2023,4/10/2023,Germany,,,electronics,754.72,Chat,11.5,Yes,Satisfied,50,Great service,
CUST-101156,1001156,7/21/2022,8/2/2022,DE,72,Female,Electronics,1348.75,PHONE,69.2,Yes,neutral,,Okay experience,
CUST-101162,1001162,1/29/2024,2/10/2024,United States,29,M,Fashion,1324.35,Phone,20.2,Yes,100% satisfied,49,Great service,
CUST-101170,1001170,6/28/2022,7/2/2022,France,,Female,Home,1456.41,email,51,Y,Very unsatisfied,,Unhelpful support,
CUST-101176,1001176,8/30/2022,9/15/2022,DE,,Female,Home,109.46,Chat,1.4,No,100% satisfied,57,Loved the experience,
CUST-101182,1001182,4/28/2022,5/16/2022,United States,36,F,Fashion,407.25,Chat,,N,super satisfied,-57,Fast delivery,
CUST-101184,1001184,11/22/2022,12/4/2022,France,18,,Fashion,348.43,Chat,22.6,Y,Very unsatisfied,-56,Bad packaging,
CUST-101185,1001185,12/14/2022,12/23/2022,Germany,52,M,electronics,84.37,In-App,45.8,Yes,Satisfied,-25,Fast delivery,
CUST-101187,1001187,3/26/2023,2/4/2023,USA,,F,Home,869.53,Email,,Y,Completely satisfied,-15,Excellent support,
CUST-101191,1001191,5/14/2024,6/3/2024,United States,71,F,Electronics,400.92,email,50.4,Yes,Very satisfied,,Excellent support,
CUST-101193,1001193,11/18/2023,12/1/2023,Germany,,Male,electronics,1235.31,Chat,12.4,Y,Completely satisfied,-60,,
CUST-101216,1001216,4/15/2024,4/27/2024,USA,,F,Home,1457.68,Email,5.4,Y,neutral,30,Okay experience,
CUST-101218,1001218,6/23/2022,7/6/2022,USA,,Male,Home,910.27,PHONE,12.9,Yes,Satisfied,74,Great service,
CUST-101220,1001220,11/24/2022,11/25/2022,United States,30,Female,electronics,456.97,Email,36.6,Yes,Not satisfied,,,
CUST-101224,1001224,5/26/2022,2/6/2022,DE,,F,electronics,1496.73,Phone,13,Y,Very unsatisfied,,Late delivery,
CUST-101226,1001226,9/16/2024,9/22/2024,United States,64,F,Fashion,1257.76,email,8.8,No,Not satisfied,50,Unhelpful support,
CUST-101230,1001230,2/28/2023,3/11/2023,USA,,F,Electronics,359.75,In-App,30.3,No,Not satisfied,,Bad packaging,
CUST-101235,1001235,1/28/2022,1/31/2022,FR,48,,Fashion,374.1,Email,7.3,No,Very satisfied,-59,Excellent support,
CUST-101242,1001242,6/22/2024,7/13/2024,USA,,F,Fashion,764.45,In-App,10,Yes,Very satisfied,10,Loved the experience,
CUST-101246,1001246,9/28/2024,10/3/2024,United States,,F,Fashion,267.21,PHONE,28.7,N,Very satisfied,,Great service,
CUST-101248,1001248,5/16/2024,5/22/2024,USA,,,electronics,1033.18,email,55.8,N,neutral,-51,Average service,
CUST-101250,1001250,5/19/2023,5/25/2023,US,,F,Fashion,158.82,Phone,31.1,Yes,Very unsatisfied,-99,,
CUST-101255,1001255,9/27/2022,10/6/2022,FR,,M,Electronics,863.82,In-App,68.6,Y,Very satisfied,73,Excellent support,
CUST-101261,1001261,4/29/2024,5/1/2024,DE,50,Female,Home,349.72,PHONE,4.2,N,100% satisfied,,Loved the experience,
CUST-101276,1001276,9/28/2022,3/10/2022,FR,,M,electronics,586.04,Email,18.4,No,Completely satisfied,,Loved the experience,
CUST-101287,1001287,9/21/2022,1/10/2022,Germany,37,M,electronics,1260.03,In-App,47,Yes,Very unsatisfied,,,
CUST-101292,1001292,11/20/2022,12/5/2022,FR,,M,Fashion,198.1,Chat,28.8,Y,Not satisfied,,Late delivery,
CUST-101300,1001300,5/19/2024,5/6/2024,Germany,68,,Fashion,1176.67,In-App,23.3,Y,Satisfied,-64,,
CUST-101306,1001306,10/13/2023,10/31/2023,US,,M,Fashion,1333.35,Email,14.3,N,Completely satisfied,,,
CUST-101317,1001317,10/16/2023,10/18/2023,US,74,Male,Home,527.07,Email,68.1,Y,Completely satisfied,,Great service,
CUST-101331,1001331,7/19/2022,8/8/2022,USA,42,Female,Fashion,571.09,PHONE,50.4,Yes,Very satisfied,,Great service,
CUST-101332,1001332,7/24/2023,7/25/2023,France,69,Female,Home,133.44,In-App,33.8,Yes,Satisfied,,Great service,
CUST-101343,1001343,8/13/2023,8/17/2023,US,,F,electronics,1288.37,Phone,62.2,Y,100% satisfied,78,Fast delivery,
CUST-101345,1001345,9/28/2022,10/2/2022,FR,,Female,Electronics,178.11,Phone,59.4,Yes,Not satisfied,,Unhelpful support,
CUST-101346,1001346,12/30/2023,1/4/2024,FR,,F,electronics,44.18,email,70.4,N,Satisfied,27,Fast delivery,
CUST-101350,1001350,3/28/2023,4/9/2023,US,50,Female,Electronics,940.45,Email,29.1,Y,Completely satisfied,,Excellent support,
CUST-101364,1001364,1/27/2024,4/2/2024,France,71,Female,Electronics,1316.13,Email,68.4,No,Not satisfied,,Bad packaging,
CUST-101370,1001370,2/13/2024,2/22/2024,FR,73,Male,Fashion,1024.51,Phone,53.4,Yes,Satisfied,,Loved the experience,
CUST-101371,1001371,2/15/2023,2/18/2023,France,37,F,Home,716.81,In-App,25.7,Yes,super satisfied,93,,
CUST-101375,1001375,11/27/2024,12/15/2024,US,19,M,Electronics,1162.08,Email,56.2,Y,Satisfied,23,Great service,
CUST-101388,1001388,7/18/2023,7/19/2023,DE,,M,Fashion,519.91,Email,54.5,Yes,neutral,54,Okay experience,
CUST-101407,1001407,7/20/2022,7/23/2022,US,,F,Home,746.42,Phone,0.2,Yes,100% satisfied,,Fast delivery,
CUST-101438,1001438,4/17/2023,5/3/2023,USA,75,F,Fashion,628.28,Email,53.8,No,neutral,,Okay experience,
CUST-101460,1001460,11/27/2023,12/7/2023,United States,19,M,electronics,863.67,PHONE,,Yes,Very unsatisfied,,Slow response,
CUST-101478,1001478,1/16/2023,1/22/2023,US,64,,Home,1292.73,PHONE,24.6,Y,100% satisfied,40,,
CUST-101483,1001483,8/31/2024,9/9/2024,Germany,25,Male,Electronics,193.37,Chat,33.3,No,Not satisfied,,Bad packaging,
CUST-101491,1001491,9/19/2023,10/3/2023,FR,23,Female,Fashion,1232.21,Phone,5.5,No,Very unsatisfied,,Late delivery,
CUST-101499,1001499,1/18/2024,2/6/2024,France,,Male,electronics,637.39,In-App,4.8,N,Very unsatisfied,-53,Unhelpful support,
CUST-101500,1001500,7/19/2024,6/8/2024,DE,42,Male,Home,1330.21,PHONE,60.9,Y,100% satisfied,,Great service,
CUST-101518,1001518,7/20/2024,8/10/2024,US,,F,Fashion,1456.23,Chat,2.2,N,100% satisfied,,Excellent support,
CUST-101521,1001521,7/22/2024,10/8/2024,FR,29,F,Electronics,38.89,Email,13,N,Not satisfied,,Slow response,
CUST-101523,1001523,3/25/2022,8/4/2022,US,59,Male,Fashion,264.96,PHONE,32.3,Y,100% satisfied,-57,Great service,
CUST-101538,1001538,2/29/2024,3/3/2024,FR,,Female,electronics,841.32,Phone,14.3,Yes,super satisfied,-44,,
CUST-101539,1001539,9/19/2023,9/30/2023,United States,,M,Electronics,1269.25,Phone,34.3,Y,Very unsatisfied,,Bad packaging,
CUST-101544,1001544,11/20/2022,12/11/2022,France,45,M,Home,23.79,Email,67.7,Y,Very satisfied,,Loved the experience,
CUST-101549,1001549,7/27/2022,8/12/2022,DE,32,,Home,84.08,In-App,68.6,Y,super satisfied,,Loved the experience,
CUST-101553,1001553,12/22/2022,5/1/2023,France,27,Male,Home,401.31,Email,27.1,Y,Very unsatisfied,,Late delivery,
CUST-101555,1001555,1/24/2023,2/7/2023,USA,55,M,Home,476.18,email,67.5,Yes,super satisfied,,Excellent support,
CUST-101565,1001565,9/22/2023,10/8/2023,FR,,M,electronics,903.47,Email,19.3,No,Completely satisfied,,Excellent support,
CUST-101568,1001568,8/24/2022,8/29/2022,United States,43,F,Fashion,41.76,Chat,68.4,N,Not satisfied,,Slow response,
CUST-101581,1001581,4/21/2023,5/8/2023,United States,66,,electronics,1234.7,Email,4.6,No,Completely satisfied,-93,,
CUST-101605,1001605,5/25/2023,6/3/2023,DE,,,Fashion,1324.95,Phone,52.9,N,Completely satisfied,31,Excellent support,
CUST-101608,1001608,10/27/2024,11/17/2024,DE,,,Electronics,698.47,email,41.2,N,Not satisfied,,Late delivery,
CUST-101619,1001619,9/26/2023,9/28/2023,FR,61,,Electronics,1113.54,Phone,27.3,No,Completely satisfied,-72,Loved the experience,
CUST-101631,1001631,6/30/2024,7/5/2024,US,71,M,Home,581.53,PHONE,55,Y,Very unsatisfied,71,Slow response,
CUST-101634,1001634,6/26/2022,7/13/2022,United States,,,electronics,264.66,PHONE,,Y,Not satisfied,,,
CUST-101654,1001654,4/27/2024,5/12/2024,United States,63,,Electronics,1447.62,Phone,43.4,Y,Satisfied,,,
CUST-101660,1001660,5/20/2024,10/6/2024,US,,F,Fashion,1068.69,Chat,57.9,Yes,Not satisfied,70,Slow response,
CUST-101661,1001661,9/17/2022,10/2/2022,US,78,Female,Fashion,1027.97,Phone,67.5,No,Not satisfied,,,
CUST-101680,1001680,2/16/2024,2/29/2024,Germany,67,Female,electronics,1201.79,In-App,49.5,Yes,Very satisfied,,Great service,
CUST-101682,1001682,5/27/2023,6/3/2023,DE,35,F,electronics,60.55,PHONE,58.4,Y,super satisfied,,Loved the experience,
CUST-101696,1001696,7/31/2022,8/20/2022,US,,F,Home,369.87,email,54.7,N,super satisfied,,Great service,
CUST-101697,1001697,8/14/2023,4/9/2023,France,,F,electronics,1119.5,Chat,24.7,No,Not satisfied,23,Bad packaging,
CUST-101700,1001700,10/30/2024,11/18/2024,France,58,,Fashion,557.03,PHONE,6,Y,Very unsatisfied,,Late delivery,
CUST-101707,1001707,3/20/2023,4/2/2023,DE,,M,Fashion,627.99,In-App,47,No,Satisfied,,,
CUST-101710,1001710,10/15/2024,3/11/2024,United States,80,F,Fashion,463.27,In-App,40.2,No,Very satisfied,,Excellent support,
CUST-101715,1001715,3/22/2023,4/3/2023,US,,,Fashion,273.44,Email,7.4,Y,100% satisfied,-1,Excellent support,
CUST-101736,1001736,3/30/2023,4/10/2023,France,,F,Home,1036.87,Chat,,No,Completely satisfied,-76,Excellent support,
CUST-101744,1001744,9/28/2022,10/3/2022,United States,,,electronics,552.8,PHONE,25.7,N,Very unsatisfied,60,Late delivery,
CUST-101745,1001745,7/15/2024,7/17/2024,US,54,F,Fashion,333.85,In-App,15.9,No,Completely satisfied,,Loved the experience,
CUST-101750,1001750,1/16/2023,1/23/2023,FR,,M,Electronics,239.49,Chat,2.2,N,neutral,91,,
CUST-101771,1001771,8/24/2023,8/31/2023,US,76,F,Electronics,1140.16,PHONE,29.2,Y,super satisfied,-70,Fast delivery,
CUST-101787,1001787,2/13/2022,2/25/2022,US,,M,Home,1187.56,Chat,69.4,Y,super satisfied,11,Excellent support,
CUST-101799,1001799,3/16/2023,4/1/2023,DE,34,F,Home,256.76,Email,7.8,N,Completely satisfied,-10,Fast delivery,
CUST-101816,1001816,1/23/2022,1/28/2022,FR,,Male,electronics,1280.21,In-App,0.6,Y,Not satisfied,0,Slow response,
CUST-101817,1001817,6/19/2022,6/27/2022,USA,55,F,Electronics,1142.53,PHONE,56.7,Yes,Very unsatisfied,,,
CUST-101820,1001820,2/19/2023,3/3/2023,Germany,,F,Home,957.25,email,50.1,Yes,Completely satisfied,51,,
CUST-101829,1001829,2/24/2022,2/25/2022,France,68,F,Fashion,681.55,Chat,13.5,Y,neutral,-50,Okay experience,
CUST-101836,1001836,3/16/2024,4/1/2024,Germany,50,,Fashion,659.82,PHONE,38.1,Y,100% satisfied,-31,Fast delivery,
CUST-101845,1001845,12/14/2022,1/2/2023,FR,26,Male,electronics,978.93,Phone,60.7,Yes,Not satisfied,-95,Unhelpful support,
CUST-101854,1001854,9/14/2022,9/23/2022,FR,73,M,Fashion,1015.37,PHONE,54,No,100% satisfied,-70,Fast delivery,
CUST-101865,1001865,8/18/2022,9/2/2022,USA,,Male,Fashion,303.86,email,13.5,Y,super satisfied,,,
CUST-101866,1001866,5/16/2024,1/6/2024,FR,,F,electronics,1050.83,email,38.8,No,neutral,64,Okay experience,
CUST-101868,1001868,10/22/2024,10/31/2024,Germany,48,,electronics,393.1,Chat,31.3,Y,Very satisfied,,Excellent support,
CUST-101870,1001870,9/18/2023,10/2/2023,FR,,M,Electronics,1134.6,PHONE,18.9,No,Very satisfied,31,Loved the experience,
CUST-101878,1001878,7/21/2024,7/22/2024,USA,,,Electronics,883,PHONE,58.2,Y,100% satisfied,,,
CUST-101881,1001881,5/16/2023,5/29/2023,Germany,,M,Fashion,1099.4,email,6.8,N,Not satisfied,-85,Late delivery,
CUST-101882,1001882,10/21/2024,9/11/2024,US,60,F,Fashion,309.92,PHONE,4.2,No,Satisfied,-5,Loved the experience,
CUST-101886,1001886,6/27/2023,7/11/2023,USA,,Female,Electronics,1435.93,Email,67.5,No,Satisfied,36,Great service,
CUST-101892,1001892,7/26/2022,8/4/2022,France,,Male,Home,1416.21,Email,60.9,Y,Very satisfied,-12,Loved the experience,
CUST-101896,1001896,4/14/2023,4/23/2023,USA,52,M,Home,68.65,Phone,19.5,Y,Satisfied,,Loved the experience,
CUST-101912,1001912,8/19/2024,9/4/2024,Germany,74,,electronics,1177.62,Phone,31.1,Y,Satisfied,-92,Fast delivery,
CUST-101913,1001913,4/25/2023,5/1/2023,DE,20,Female,Electronics,392.85,Email,39.2,No,Very unsatisfied,45,Bad packaging,
CUST-101940,1001940,10/29/2022,10/30/2022,DE,70,F,Electronics,1094.21,Chat,13.9,No,Very unsatisfied,,Bad packaging,
CUST-101947,1001947,9/23/2024,11/10/2024,FR,,Male,Fashion,1370.59,Chat,35.5,N,super satisfied,58,Fast delivery,
CUST-101948,1001948,3/18/2024,3/19/2024,USA,,Male,Electronics,938.63,PHONE,51.8,Yes,Very unsatisfied,39,Late delivery,
CUST-101951,1001951,9/26/2024,10/6/2024,FR,,,electronics,1107.91,email,,Y,Very satisfied,,Great service,
CUST-101955,1001955,11/20/2022,11/21/2022,United States,77,,Home,851.41,Email,39.4,No,Very satisfied,-67,Great service,
CUST-101957,1001957,8/19/2022,9/8/2022,FR,22,F,Electronics,1005.76,Chat,67.6,N,neutral,,Okay experience,
CUST-101960,1001960,1/20/2022,2/8/2022,FR,69,Female,Home,1001.57,email,,Y,Very unsatisfied,,Unhelpful support,
CUST-101961,1001961,4/24/2023,6/5/2023,USA,,,Home,802.85,email,34.2,No,100% satisfied,,Loved the experience,
CUST-101965,1001965,10/18/2023,11/1/2023,France,39,F,Home,607.72,email,13.2,No,Completely satisfied,,Excellent support,
CUST-101997,1001997,5/19/2023,6/2/2023,Germany,48,F,Home,412.08,In-App,,No,neutral,,Okay experience,
CUST-102004,1002004,7/17/2024,8/5/2024,France,40,F,Electronics,635.89,Phone,1,No,super satisfied,,Great service,
CUST-102012,1002012,1/20/2023,2/1/2023,Germany,,,Electronics,376.68,PHONE,,Y,100% satisfied,,Great service,
CUST-102016,1002016,8/21/2024,9/2/2024,Germany,,,Electronics,1492.92,In-App,48.2,Yes,100% satisfied,-43,Loved the experience,
CUST-102023,1002023,10/26/2024,10/29/2024,USA,51,Female,Electronics,309.68,Email,9.1,Y,super satisfied,67,Great service,
CUST-102025,1002025,8/31/2023,9/9/2023,Germany,,Male,electronics,1248.77,PHONE,67.5,Yes,Very satisfied,,Fast delivery,
CUST-102036,1002036,10/13/2022,10/28/2022,USA,,M,electronics,844.8,In-App,50.1,N,Satisfied,34,Loved the experience,
CUST-102037,1002037,8/21/2024,8/31/2024,FR,68,Female,Home,770.54,PHONE,,N,super satisfied,,Great service,
CUST-102043,1002043,5/27/2023,6/8/2023,Germany,69,M,Home,1289.09,PHONE,,Yes,Very satisfied,-85,,
CUST-102045,1002045,2/28/2023,3/20/2023,USA,,F,Electronics,1112.26,Email,28.1,Yes,neutral,,Okay experience,
CUST-102048,1002048,11/14/2022,11/23/2022,FR,,Male,Home,373.39,PHONE,,Y,Satisfied,63,Great service,
